"RANDOM STATE"
"0 0 -1727483681 330 0.0 false -1404534216 -1242660422 684219341 -652560556 -1132723593 1244162652 481133409 1060290746 405057116 1572595079 1444505894 1592879149 1529425755 1928444621 1838480892 -1252344689 -928832191 12331963 -121429677 -1903932273 244260035 216871911 -211066554 -2038112581 -910340311 -1909417839 -1418886741 -583146037 -901939697 282832617 -246600573 -1681655336 1883942432 -603466824 792533902 -2089035814 1705617305 2066626774 -1122599048 -1827960369 6676265 91554283 185303062 -422021113 -1364348433 -1477155527 55048427 433590493 -953936998 2082371558 1500480405 -141433620 296499491 -2005539681 -1049125066 -1314605703 705917806 -1970988900 1919670701 -140653549 -2061608315 1198349599 814362627 1126097914 -197503460 -1956714386 -75929954 -806160576 -1426058423 1737169264 112907963 74041027 797781115 338016512 1028392486 -66719918 1731883965 23088207 -2065327644 -2049718866 1461715031 -73165627 1791834069 -481788731 1456992339 1925260818 -587424398 1468877778 1874421985 -1055457430 2103212343 -1934110623 -1925942937 -1646208144 -1325876744 216927451 -965249173 -60480654 -723346041 440975051 -962897910 -1294023581 223309315 -1345766479 -1756621863 1029366081 520698105 -1429742738 1722079701 987295268 1839877916 2134751251 -683010458 -643761889 1223064220 -184155373 250558296 -137541331 1503852869 -46186032 828830848 -402846330 -755127941 15703717 -2080636368 1218761935 -638378202 -1274900043 816069502 586817351 1917527705 1002074220 1518647482 1828504208 -883375835 -1581839077 -339576385 1362420005 -89421893 1675733888 -1442816482 1029705492 1407027356 1261696320 1522928939 -759652041 -724336372 -1090460134 -1283267002 311121857 -725634497 -767378972 -330690564 380670063 -700038617 -889136358 -1091324560 -2072804813 -140439608 -595501592 -773192179 -899464240 -1538174804 1787498082 -2145294771 1071910216 1379163263 405401830 -1445845738 1234812485 -238868950 1293708070 -1903825281 99629952 -257378141 -596920724 1805284158 -2030661817 1065679128 1764447012 889811873 216498776 -1367166269 -327942331 -1967976520 31517783 218009372 -1542925625 948347295 -1622614226 -1916574019 1049581504 -1192699503 -554359063 1597119826 554581455 -1575167326 -1894476677 -2006083954 -567558250 675871507 -136666285 -637688889 -1440898318 510562346 -1558364598 1460614060 1756446663 1097178620 -270852704 -1175665445 1302778319 -1375889697 -1631581828 339317550 -38562910 929356065 403073073 1803325546 1596869032 470490512 -412697150 1366286420 708980928 -604798496 -1034955101 -2100758803 -578800576 1687084093 -1046719343 900624932 727687420 -1709644397 -1380739809 1709025485 -1135796462 -1250141553 1494676901 1594373842 1114606364 1149937155 1152916926 -769736517 1404614784 545363890 -1569215996 1451189754 -1561788219 1417541424 1400936402 -1724448132 -969335191 -1647268577 -1237665995 -997792571 -746234950 -1347320158 1963906432 -44224056 668763922 379582846 -856889174 688648727 -1517965948 1274594447 530793301 995016405 -1530526160 -110844979 498051790 723427406 967882976 303374088 -1187765601 -49437796 854860482 -562447955 1286528157 1405514471 -86767221 -1252570996 874646326 -98705844 -567207289 633260962 136724250 -404570701 -1013662238 -794565633 884750048 1438249895 -258246878 678389646 -244529776 -1410366376 -1718885794 615858035 -573496223 -1997312376 1957815530 -413849789 -330359273 -1844378010 -1590964408 1627729522 -1840508101 -1436658958 566666951 2043770918 175065311 350378188 -1992803403 1305691901 1099480499 -1541809272 1838391551 -903283123 36268135 1131497270 -979443191 -986914703 -1022740253 -1840008000 -240319758 1266005371 2085593135 40826096 -1177237025 646937445 -1155487149 -2123751654 -867877420 -864246339 -1717403256 701709067 486347144 1947674150 1145853554 -641353016 1855370887 1164961529 396503279 1466948066 -191667757 92446345 -1646649475 -1159698066 -1802469715 -1604566476 -1954010029 -1406781974 985297352 -825431381 -1787052334 -1910401487 1550088332 -987601812 565638035 660579355 -991623103 676283610 -1999259026 -924252634 -547967814 -1536066397 -1499349569 945963574 424954674 -2072933293 1933101342 -1977474627 66027395 1020354355 -1493721536 -921243057 -1390823600 191192170 -1969109972 1853597832 558037455 -606991216 142455759 13928961 -503577731 2096831739 -1410882999 1154781458 186285735 1323377849 646390941 -716652125 2138400778 -205058793 -498658428 -1781965078 -1312649435 273419311 1202065009 -330378454 -683611124 -1712212565 -1957061971 797536653 1433486940 -751925749 2058413835 464407468 -1819888220 831999174 199757713 1242745735 1085386251 -1301824949 1870543045 -687476027 -725800430 1322491607 -1505049043 -1262138109 -1177118961 -1019747458 -1364082700 -1530743658 757816520 -1595156961 1706233355 933340545 1203433032 -535635434 1984643717 -1677760452 -2028125214 -1029411007 373687720 -1530204628 1734697747 -1229474792 2029390144 898943293 -678120836 70178371 -1641377214 -2003193086 1287657538 -2119770707 -2042581829 685336449 -342138454 -646590144 -869329284 1730185389 674596639 1205839985 -63371638 -1594169355 300552497 892639245 -3607802 -887694890 -86686512 -1515657186 1856650214 -1015712243 -1467985574 -1377646960 -833248919 671103955 1096024635 -1663125610 -1128042111 833947854 1038804047 -816215452 969784429 607923796 649528019 -1898735440 -1157006572 -1569382508 -1721837487 215193350 -435475394 -638650088 924171687 -396455077 1486139529 1645911929 273917568 296866643 1689827854 -481887880 68834900 1850455804 1964215922 -2076867764 1840882489 -263867157 542591848 -98302187 -600239538 -2019494902 -1665174238 -1472797288 2136140857 265962691 -384382737 1320870015 -798881760 -967785495 1552401864 -531411637 1592730795 485433261 641790848 -1447669262 -2138023841 2108173387 -920262056 416261579 743585380 -833725288 -1919878993 841257057 -1471660028 25111546 313319677 1801446421 -695174378 -1813153763 -652644457 -320756109 -550511779 -146784896 -706509578 791317426 1583902719 -233411183 771139991 -674769478 1232016081 1557944637 516955615 -221115545 -570554614 -1759737701 1951552163 1831198098 -1986598302 1044936692 730258845 403641923 937913867 -434882818 844109450 -1254792191 -542143744 1196443609 1465747599 -1010449594 -461492620 -763588257 -845899410 1120955403 -1946233414 1245206424 657822262 -2042813216 -431048695 1201373571 192471849 486902654 -1915164782 -995198628 -1719293739 -800772224 948488525 -185088840 -1807105030 -799805633 1992007888 -865701324 -1012228746 2142193917 1966067697 -1645433695 368686063 637268710 1574048829 1087815618 -1528383447 1425570278 -86497058 661292970 2005572673 20389915 1549773823 942659583 -85755147 -482155024 -615722049 414538477 403189242 -1689979938 -87940199 2132155719 587303222 804346750 227075018 1920119986 1766065258 -1629211639 835996610 1527720304 1862867739 -410874966 -1929423215 -406796600 595345233 -1536634886 -135654509 -1572514294 1853401762 -1442214723 107498803"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","#auto-restaurants","bankruptcy?","color-names","colors","consumer-energy","consumer-threshold","day","day-length","n/a","num-colors","num-consumer","qs-item","qs-items","quality-cost","quick-start","rent-cost","service-cost","show-rank?","used-colors"
"-10","10","-10","10","0","nobody","355","""NEITHER""","0","5","false","[""lime"" ""orange"" ""brown"" ""yellow"" ""turquoise"" ""cyan"" ""sky"" ""blue"" ""violet"" ""magenta"" ""pink"" ""red"" ""green"" ""gray"" ""maroon"" ""hunter green"" ""navy"" ""sand""]","[65 25 35 45 75 85 95 105 115 125 135 15 55 5 12 62 102 38]","50","30","0","5","""n/a""","18","350","0","[""Teacher: Follow these directions to run the HubNet activity."" ""Press the SETUP button, then Press the INITIAL LOGIN button."" ""Everyone: Open up a HubNet Client on your machine, input the IP Address of this computer, press ENTER, type your name, and press ENTER."" ""Teacher: Once everyone has logged in, turn off the INITIAL LOGIN button by pressing it again."" ""Have the students acquaint themselves with their interface."" ""Teacher: Press GO to start the simulation."" ""Each student is a restaurateur. The customers are independent computer agents."" ""Following are some additional features you might want to adjust for later runs:"" ""NUM-CUSTOMERS determines the number of customers: set this before you run the game."" ""The following conditions can be changed either before or while the game is running:"" ""If SHOW-RANK? is on, the students are able to see their ranking amongst all restaurateurs."" ""If BANKRUPCY? is on, then students might go bankrupt."" ""Use the cost sliders, QUALITY-COST, SERVICE-COST and RENT-COST to adjust costs."" ""CUSTOMER-ENERGY determines the beginning energy of the customer."" ""CUSTOMER-THRESHOLD determines the threshold at which a customer gets hungry."" ""To create some automated restaurants set the AUTO-RESTAURANTS slider and press CREATE-AUTOMATED-RESTAURANTS."" ""Teacher: To rerun the activity with the same group, un-press GO, adjust settings, press RE-RUN then GO."" ""Teacher: To start the simulation over with a new group, follow our instruction set again.""]","0.2","""Teacher: Follow these directions to run the HubNet activity.""","100","0.2","true","[25 102 65 5 105]"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","user-id","auto?","bankrupt?","account-balance","received-rank?","rank","restaurant-color","restaurant-cuisine","restaurant-service","restaurant-quality","restaurant-price","days-revenue","days-cost","days-profit","num-customers","profit-customer","customer-cuisine","customer-taste","customer-money","appeal","persuaded?","my-restaurant","energy"
"49","15","300","8.914609581677958","-3.127451668892917","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","80","100","0","false","-1","50"
"50","85","105","4.576975306281465","4.333807875264629","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","15","35","0","false","-1","50"
"51","15","278","-4.953359716044258","-0.5789942076657244","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","7","27","0","false","-1","50"
"52","85","45","-8.59300192378987","5.522031259167271","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","78","98","0","false","-1","50"
"53","15","134","5.6425338538900895","-5.490113467571039","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","18","38","0","false","-1","50"
"54","85","277","10.118137863436793","-8.074033382028976","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","64","84","0","false","-1","50"
"55","85","247","-8.448841714836647","-0.3185003052316606","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","49","69","0","false","-1","50"
"56","15","168","9.874471968293673","4.567200221714543","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","32","52","0","false","-1","50"
"57","85","306","-3.4631995496267347","-3.6833999570458085","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","19","39","0","false","-1","50"
"58","45","78","4.2458320636445634","9.639385631499714","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","65","85","0","false","-1","50"
"59","15","50","5.644216547660001","9.80281248686899","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","56","76","0","false","-1","50"
"60","15","215","-2.4880336805217613","7.719197991356463","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","39","59","0","false","-1","50"
"61","15","13","8.173207581504233","8.05193453722772","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","58","78","0","false","-1","50"
"62","15","275","-5.49421374208458","0.2184128859381591","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","15","35","0","false","-1","50"
"63","85","101","-4.518513821968479","1.8003317152824607","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","42","62","0","false","-1","50"
"64","45","268","-10.262908396090625","2.6074471011578026","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","1","21","0","false","-1","50"
"65","85","318","1.906796691460297","10.067539878862977","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","4","24","0","false","-1","50"
"66","45","11","-5.112063824163293","-5.742319669007087","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","80","100","0","false","-1","50"
"67","45","179","8.302321851276485","-5.2478765814767785","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","42","62","0","false","-1","50"
"68","15","67","-10.393910649434957","-6.587626036513784","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","63","83","0","false","-1","50"
"69","15","60","3.3223662734021246","8.600715790846813","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","47","67","0","false","-1","50"
"70","45","125","1.6323498245758739","2.1392275401198066","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","2","22","0","false","-1","50"
"71","45","124","-1.777286802820898","3.9668811009461233","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","72","92","0","false","-1","50"
"72","15","231","2.3474501577614273","-4.199330674755527","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","70","90","0","false","-1","50"
"73","15","220","4.3333768979531975","8.131172229027236","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","37","57","0","false","-1","50"
"74","15","105","1.2588955132497173","-0.4574714577571779","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","67","87","0","false","-1","50"
"75","15","93","-1.3767252541810322","10.24795177173565","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","44","64","0","false","-1","50"
"76","15","207","-10.192017889430403","4.2042792962409905","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","65","85","0","false","-1","50"
"77","85","18","3.975314619980354","9.527829965582974","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","47","67","0","false","-1","50"
"78","15","176","8.002988827466528","-7.956191555767749","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","5","25","0","false","-1","50"
"79","45","70","-5.859398220559838","-3.4576138406546804","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","36","56","0","false","-1","50"
"80","45","208","-6.978849758246608","8.08244518035654","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","53","73","0","false","-1","50"
"81","85","90","-2.9166179843484494","-8.38310526573054","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","67","87","0","false","-1","50"
"82","85","150","3.454521950464091","7.721430571022335","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","63","83","0","false","-1","50"
"83","15","65","7.00780894450223","5.070533577321385","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","69","89","0","false","-1","50"
"84","15","113","-10.243579054692386","-7.254667853253188","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","33","53","0","false","-1","50"
"85","85","207","4.42061204840855","0.10738222873728809","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","79","99","0","false","-1","50"
"86","85","19","-0.5205053152819374","-4.466849504262785","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","6","26","0","false","-1","50"
"87","85","284","7.824640470789685","-5.751950423483009","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","18","38","0","false","-1","50"
"88","15","351","-8.490126782260209","-8.390843975911602","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","79","99","0","false","-1","50"
"89","45","253","8.741103892929182","1.8302866763836558","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","57","77","0","false","-1","50"
"90","15","205","-8.044422277301983","7.8997625968860845","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","49","69","0","false","-1","50"
"91","45","25","-7.11441747386508","-8.545590043860797","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","50","70","0","false","-1","50"
"92","85","342","-6.518948885823432","-0.34075548804031897","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","25","45","0","false","-1","50"
"93","45","14","4.560889969272356","-3.063073178779537","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","48","68","0","false","-1","50"
"94","45","63","-10.173161816229122","6.3373890112664455","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","39","59","0","false","-1","50"
"95","85","124","7.426121390930213","-10.160664924746365","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","23","43","0","false","-1","50"
"96","15","209","-4.663201600177591","-4.597573212059872","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","47","67","0","false","-1","50"
"97","85","221","-8.887253129919594","-5.998450028146938","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","35","55","0","false","-1","50"
"98","15","342","6.658822226521963","9.757458302304677","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","73","93","0","false","-1","50"
"99","45","116","8.42490046531697","5.513332057914315","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","36","56","0","false","-1","50"
"100","85","15","6.32631874166055","-8.57787843343284","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","10","30","0","false","-1","50"
"101","45","286","-7.643089759425024","-4.711028113403584","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","11","31","0","false","-1","50"
"102","15","100","6.380752620559271","-6.952829425100448","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","6","26","0","false","-1","50"
"103","45","16","-1.6163284178432065","-8.491015611284428","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","77","97","0","false","-1","50"
"104","85","196","3.0986011256964776","1.3235005982041965","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","72","92","0","false","-1","50"
"105","15","262","3.831021174872175","5.635583876513866","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","51","71","0","false","-1","50"
"106","45","211","-8.675401017851057","2.1082259763979163","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","44","64","0","false","-1","50"
"107","45","348","-5.976842632806429","1.8136847048132","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","78","98","0","false","-1","50"
"108","15","318","-8.654354504380127","1.4043261236214075","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","32","52","0","false","-1","50"
"109","15","44","2.5814609770883727","-8.091456936815685","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","56","76","0","false","-1","50"
"110","45","187","-4.886861370917785","6.928098811060973","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","57","77","0","false","-1","50"
"111","45","285","-8.779732377831262","1.652230109466764","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","63","83","0","false","-1","50"
"112","45","57","3.0261534598352373","-4.621608918937653","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","25","45","0","false","-1","50"
"113","85","133","7.364668728438467","9.597906508707425","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","72","92","0","false","-1","50"
"114","45","344","6.92826454147669","3.079197422903265","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","28","48","0","false","-1","50"
"115","85","5","1.38199282751909","-0.56295616428236","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","22","42","0","false","-1","50"
"116","45","298","-2.6759823326931462","9.713342130186849","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","33","53","0","false","-1","50"
"117","45","332","3.883696621677691","1.3864992190343468","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","10","30","0","false","-1","50"
"118","45","321","-3.9976110899033603","4.18301527471697","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","29","49","0","false","-1","50"
"119","85","232","4.3337866791567095","-4.381764666581808","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","23","43","0","false","-1","50"
"120","15","304","6.2286127633322685","-3.5539353285472313","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","36","56","0","false","-1","50"
"121","85","128","3.1696665892506193","5.570556224504681","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","13","33","0","false","-1","50"
"122","85","346","-3.557041479085502","7.2499978289030516","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","74","94","0","false","-1","50"
"123","45","90","-0.871685579086277","-8.786108253018826","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","9","29","0","false","-1","50"
"124","85","63","-10.228728657011477","4.783563851368424","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","48","68","0","false","-1","50"
"125","45","338","8.720597038747012","-1.6869470641829647","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","13","33","0","false","-1","50"
"126","15","9","4.901705525462116","3.6954831694650654","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","41","61","0","false","-1","50"
"127","85","93","-7.93940717973156","2.730361071591055","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","24","44","0","false","-1","50"
"128","85","33","9.262793413242601","4.15257106730283","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","67","87","0","false","-1","50"
"129","85","318","-3.946519003176385","2.009049158267006","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","76","96","0","false","-1","50"
"130","85","223","-1.3390739716106133","7.573913014900782","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","44","64","0","false","-1","50"
"131","85","75","1.1027531674407687","-6.445980842551714","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","34","54","0","false","-1","50"
"132","15","70","10.384414623642016","-2.635607024581728","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","11","31","0","false","-1","50"
"133","85","114","-2.91203957553979","1.6663685634443528","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","76","96","0","false","-1","50"
"134","15","100","-1.1545199071811396","1.2540406058954972","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","51","71","0","false","-1","50"
"135","85","333","-6.076315828160435","-3.3673848054744973","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","11","31","0","false","-1","50"
"136","15","57","6.899984538619524","5.195017517450534","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","49","69","0","false","-1","50"
"137","85","295","1.2400095602324548","9.630417869987127","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","33","53","0","false","-1","50"
"138","85","170","10.17033621136477","-1.743688679486901","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","40","60","0","false","-1","50"
"139","45","275","3.905420133119632","-1.2960942227828394","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","75","95","0","false","-1","50"
"140","85","288","-8.74485083835998","1.4328565204435222","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","15","35","0","false","-1","50"
"141","85","225","0.22815296337809876","-4.4677020302496615","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","22","42","0","false","-1","50"
"142","85","169","6.466019326811747","-7.301653666131777","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","10","30","0","false","-1","50"
"143","15","346","-9.03892518944237","-10.202456719695322","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","6","26","0","false","-1","50"
"144","15","87","0.8440252437776383","0.4957399260583166","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","16","36","0","false","-1","50"
"145","85","220","-2.9948548391807828","-1.8549420861660302","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","58","78","0","false","-1","50"
"146","15","68","-7.057892036762342","-2.8162648782145636","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","6","26","0","false","-1","50"
"147","45","89","9.27727700914938","9.459765463153488","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","44","64","0","false","-1","50"
"148","45","218","9.071811484444979","10.292551844214064","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","13","33","0","false","-1","50"
"149","15","65","7.5263607009485085","-0.8055733760700754","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","0","20","0","false","-1","50"
"150","15","128","-10.327818044404319","-5.848908504264772","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","52","72","0","false","-1","50"
"151","45","23","5.296427331652577","9.448199716100937","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","43","63","0","false","-1","50"
"152","85","147","-2.970270264879151","5.151382375918873","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","32","52","0","false","-1","50"
"153","15","94","6.113700756956014","10.273310802994843","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","72","92","0","false","-1","50"
"154","45","56","8.568616038075326","7.363079477043744","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""Asian""","71","91","0","false","-1","50"
"155","15","294","5.638509025527409","-10.436443603408089","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","53","73","0","false","-1","50"
"156","15","349","8.087149598142705","1.6311020404867715","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""American""","34","54","0","false","-1","50"
"157","85","237","-0.3925537975739619","3.934387754719415","""person""","""""","9.9","{breed customers}","false","1","1","""up""",,,,,,,,,,,,,,,,,"""European""","37","57","0","false","-1","50"
